Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh
28-Sep 18:00:00,0.58,0.58,0.0,0.0,8.01,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7777777777778,0.0,1677.7777777777778,0.0,0.0,0.07,
28-Sep 19:00:00,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7777777777778,0.0,1677.7777777777778,0.0,0.0,0.07,
28-Sep 20:00:00,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7777777777778,0.0,1677.7777777777778,0.0,0.0,0.07,
28-Sep 21:00:00,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
28-Sep 22:00:00,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
28-Sep 23:00:00,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 00:00:00,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 01:00:00,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 02:00:00,0.0,0.0,0.0,0.0,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 03:00:00,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 04:00:00,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 05:00:00,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 06:00:00,1.26,1.26,0.0,0.0,5.57,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 07:00:00,105.68,37.18,474.331995242063,133.15615173084078,6.92,-27.47615173084077,18.605303395652506,26.360717825079217,0.0,888.9565155418993,67.98827904324894,370.5656674895317,-39.61586524606404,-3.101013929352926,0.0,66.38342851455516,10.166481826904107,0.0,0.0,0.2551275994705095,0.0,416.31441024360606,32.44582134173503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.86858890187114,383.86858890187114,0.0,1677.7777777777778,383.86858890187114,1293.9091888759067,0.0,0.2859680199566981,0.07,
29-Sep 08:00:00,258.44,55.43,680.958885034911,322.9362955985463,8.69,-64.49629559854628,50.798381006497735,21.89559813965223,0.0,2522.4425498401542,57.35407760116412,1373.7784459995435,-68.65412654669773,-5.299613394720967,0.0,438.9790358717792,14.369997618236887,0.0,0.0,0.7503840848401219,0.0,711.1643486060096,32.39718529960175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.7671633064078,678.7671633064078,0.0,200.0,200.0,0.0,478.76716330640784,0.20849713546439527,0.07,
29-Sep 09:00:00,405.26,64.76,793.1490953732925,505.50795048472435,10.52,-100.24795048472436,84.21081260661784,13.233805947824024,0.0,4113.2783858572475,21.778329959517496,2391.126859392038,-37.27093728460695,-6.495917019851251,0.0,854.6624519383804,16.859412538418198,0.0,0.0,1.133741277618407,0.0,871.4844450557332,33.371544807411674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.1129002483216,838.1129002483216,0.0,200.0,200.0,0.0,638.1129002483216,0.1644639294433175,0.07,
29-Sep 10:00:00,520.5,75.04,842.068194408281,644.9503462166718,12.21,-124.45034621667185,110.09703076034381,8.058623189668353,0.0,5310.090498047931,0.9297641435152519,3123.961595114887,30.856804934424403,-7.348132129965533,-2.842170943040401E-14,1156.1110458715946,18.4803373214382,0.0,0.0,1.4550591689428647,0.0,985.6440236230933,35.04559602661706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.5984275964762,950.5984275964762,0.0,200.0,200.0,0.0,750.5984275964762,0.14620658687386617,0.07,
29-Sep 11:00:00,592.17,82.36,863.4321609553098,732.7374065084852,13.64,-140.5674065084852,127.10227905536854,5.71809351363477,0.0,6047.163702109977,-3.275195022217707,3536.3469561918496,98.25318877662127,-8.042591533241913,7.105427357601002E-15,1323.859669808078,19.633544590057866,0.0,0.0,1.7445730429411137,0.0,1078.6435562558893,35.94750112225895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.6960551336304,1042.6960551336304,0.0,200.0,200.0,0.0,842.6960551336304,0.1411579995161253,0.07,
29-Sep 12:00:00,616.12,83.48,873.9954615318308,762.2676235273558,14.76,-146.1476235273558,132.50242734622543,5.117968613438798,0.0,6296.444053882331,-4.909407462682542,3677.6234541536855,136.4724226142985,-8.128994770360594,2.842170943040401E-14,1383.564395085204,19.827220110413734,0.0,0.0,1.783418899916726,0.0,1090.2115452518558,36.03068859948169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.1808566523741,1054.1808566523741,0.0,200.0,200.0,0.0,854.1808566523741,0.13718410014871896,0.07,
29-Sep 13:00:00,587.84,80.23,868.2010791053905,727.7007743037897,15.5,-139.86077430378964,124.77315527385167,5.907978828989485,0.0,6017.957973225561,-3.301729503687353,3518.034185432328,128.7240001591256,-7.7957389899314,-2.1316282072803006E-14,1315.7234371778984,19.346214635709636,0.0,0.0,1.6399160236740824,0.0,1045.5876882904442,35.674428689255485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.9132596011888,1009.9132596011888,0.0,200.0,200.0,0.0,809.9132596011888,0.1376662126695811,0.07,
29-Sep 14:00:00,509.59,73.68,841.7748579169638,631.6479984479669,15.86,-122.0579984479669,107.80304149888377,8.581634809943424,0.0,5193.854287162528,1.5525964201473856,3023.9484761236195,80.66165378650523,-7.134113293448383,0.0,1118.251902090989,18.22455294814837,0.0,0.0,1.3714549031035363,0.0,956.9777641834627,34.68398204957719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.2937821338855,922.2937821338855,0.0,200.0,200.0,0.0,722.2937821338855,0.14484058956384047,0.07,
29-Sep 15:00:00,391.04,63.31,792.5416090195,487.9970158846213,15.82,-96.95701588462128,81.20486671308578,14.362132068370066,0.0,3955.694572399908,24.121223316430655,2259.783136203889,20.038729410920713,-6.228832347866785,0.0,804.7437172194907,16.496786533606063,0.0,0.0,1.0421582261232236,0.0,835.6976538373148,32.718122227824885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.9795316094899,802.9795316094899,0.0,200.0,200.0,0.0,602.9795316094899,0.16322378187642508,0.07,
29-Sep 16:00:00,242.65,50.52,689.1498597538969,304.10756984192045,15.2,-61.457569841920446,48.02289212505734,23.73957346442595,0.0,2342.0386508645665,59.64912074502976,1258.4394287423595,-23.04207842701044,-4.705955819239046,-7.105427357601002E-15,406.2651515412843,13.266252364363911,0.0,0.0,0.5919368523703301,0.0,631.5747948654084,32.24333419059092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.3314606748177,599.3314606748177,0.0,1677.7777777777778,599.3314606748177,1078.4463171029602,0.0,0.195495143195483,0.07,
29-Sep 17:00:00,93.95,36.92,464.21430347994186,118.12305319602221,14.15,-24.17305319602221,14.738383579597919,27.003945319060442,0.0,769.9177009174274,67.668088306154,247.61533075685836,-19.177493853703474,-3.410644871315059,-2.842170943040401E-14,3.828144158999038,15.230982040445301,0.0,0.0,0.30784610577625077,0.0,457.8554482742132,33.30800195016957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.5474463240437,424.5474463240437,0.0,1677.7777777777778,424.5474463240437,1253.2303314537342,0.0,0.35652311837548367,0.07,
29-Sep 18:00:00,0.51,0.51,0.0,0.0,12.93,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7777777777778,0.0,1677.7777777777778,0.0,0.0,0.07,
29-Sep 19:00:00,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7777777777778,0.0,1677.7777777777778,0.0,0.0,0.07,
29-Sep 20:00:00,0.0,0.0,0.0,0.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7777777777778,0.0,1677.7777777777778,0.0,0.0,0.07,
29-Sep 21:00:00,0.0,0.0,0.0,0.0,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 22:00:00,0.0,0.0,0.0,0.0,10.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
29-Sep 23:00:00,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 00:00:00,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 01:00:00,0.0,0.0,0.0,0.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 02:00:00,0.0,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 03:00:00,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 04:00:00,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 05:00:00,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 06:00:00,1.83,1.83,0.0,0.0,6.69,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 07:00:00,103.03,51.4,368.63381151744875,125.98884102879308,7.87,-22.958841028793074,16.0549213265094,22.718199933186966,0.0,879.1344552724947,68.51114847171262,279.3662267025468,-37.07738383360312,-4.175274006199496,3.552713678800501E-15,0.0,11.63126310523909,0.0,0.0,0.4611881753165073,0.0,560.4172866574825,33.59087769289371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.8264089645887,526.8264089645887,0.0,1677.7777777777778,526.8264089645886,1150.9513688131892,1.1368683772161603E-13,0.41479315781518006,0.07,
30-Sep 08:00:00,197.02,87.07,374.4635555013524,237.94735638783857,8.99,-40.92735638783856,32.37860753445215,15.46484018763221,0.0,1916.2473993508024,62.78268016730632,743.554033596759,-61.18462691614636,-8.007130988725796,0.0,84.68440421699114,18.793443122452793,0.0,0.0,1.6986871501014638,0.0,1073.9259090020637,35.91173385136128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0141751507024,1038.0141751507024,0.0,200.0,200.0,0.0,838.0141751507024,0.4327315174484015,0.07,
30-Sep 09:00:00,317.31,130.97,438.8589241005243,382.51325116213525,10.25,-65.20325116213525,54.21241175853589,11.048958327292215,0.0,3197.8989612491764,44.05119319869854,1314.3839121310791,-59.98318918601697,-12.505313095859051,1.1368683772161603E-13,205.8399894133828,26.231976244158176,0.0,0.0,4.146083511320658,0.0,1675.7343090324125,42.26793978651875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.4663692458937,1633.4663692458937,0.0,200.0,200.0,0.0,1433.4663692458937,0.42360379294667294,0.07,
30-Sep 10:00:00,378.13,158.87,418.3753281856314,455.2837186884039,11.31,-77.1537186884039,64.73301359703716,7.583474935971971,0.0,3860.3096799663786,27.731579236532077,1557.4068369557222,-41.87865832909258,-15.439260020767012,-2.842170943040401E-14,227.89860811703204,30.583311217250454,0.0,0.0,6.318490851905498,0.0,2067.688771937797,48.09495478575643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.5938171520404,2019.5938171520404,0.0,200.0,200.0,0.0,1819.5938171520404,0.44002569753696213,0.07,
30-Sep 11:00:00,436.99,175.99,445.9539101382611,527.3726930275212,12.21,-90.38269302752121,76.71253560739294,6.343256964529811,0.0,4478.714356592433,18.387840617930344,1843.155374895313,-15.50892478868986,-17.209483410655817,1.4210854715202004E-14,305.12848333304055,32.95379444739635,0.0,0.0,7.853195073450004,0.0,2303.9540764246476,51.66355575253447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.290520672113,2252.290520672113,0.0,200.0,200.0,0.0,2052.290520672113,0.42364579285842174,0.07,
30-Sep 12:00:00,474.48,191.54,468.44874536807293,572.2160616672174,12.98,-97.73606166721743,83.17320411601555,6.345763300870409,0.0,4865.586710043341,10.902247639634103,1992.293645061539,8.153981775979737,-18.69050314120284,0.0,327.44450599771585,34.72524407476064,0.0,0.0,9.262776576815396,0.0,2501.4948120581003,55.07720442606516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446.417607632035,2446.417607632035,0.0,200.0,200.0,0.0,2246.417607632035,0.4240984423285603,0.07,
30-Sep 13:00:00,380.08000000000004,139.19,416.050603164389,461.5811468604917,13.26,-81.50114686049164,68.11803348847681,5.387214244038653,0.0,3911.80506321,26.92435119308339,1706.534970025198,-17.317849327830807,-13.66277331526229,0.0,345.76445672610055,28.196025891809995,0.0,0.0,4.954224429122001,0.0,1830.4116575877797,44.66448062235753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.747176965422,1785.747176965422,0.0,200.0,200.0,0.0,1585.747176965422,0.3837673628724493,0.07,
30-Sep 14:00:00,435.73,143.83,570.159755147483,532.9000180908217,13.64,-97.17001809082171,80.65638999262,8.650629829514678,0.0,4471.417422548366,18.113535209899723,2052.3586135504434,5.4277372879446775,-14.116543233419184,0.0,484.3365601710524,28.975211873134015,0.0,0.0,5.294343175943623,0.0,1891.0279645133674,45.5342877812361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.4936767321312,1845.4936767321312,0.0,200.0,200.0,0.0,1645.4936767321312,0.34352864310105724,0.07,
30-Sep 15:00:00,359.51,95.02,649.1020092505163,445.31431351455524,13.73,-85.80431351455525,69.59906196891504,13.793097290309401,0.0,3648.175314893735,29.46204103007802,1843.7424735491315,-15.813213729721062,-9.27874906444238,1.4210854715202004E-14,532.6141875402283,21.003284578367435,0.0,0.0,2.2934858261003823,0.0,1244.1518051639925,37.1858015419588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.9660036220337,1206.9660036220337,0.0,200.0,200.0,0.0,1006.9660036220337,0.2688589575343701,0.07,
30-Sep 16:00:00,252.39,70.32,667.804886539146,314.62412900765196,13.48,-62.23412900765197,47.68024175016042,24.853935535527032,0.0,2440.2667133574028,59.395473944146076,1203.106691629655,-35.15761680511019,-6.506616866995811,0.0,328.70817426384446,16.66507472542525,0.0,0.0,1.1269047599134114,0.0,872.9286277065239,33.39662482152052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.5320028850034,839.5320028850034,0.0,1677.7777777777778,839.5320028850034,838.2457748927744,0.0,0.2646923302008548,0.07,
30-Sep 17:00:00,103.64,41.33,534.130124235888,131.04386603752474,12.77,-27.403866037524736,23.445640244248064,27.975324274800776,0.0,802.598847306237,67.5373347430106,229.20285099399644,-22.800340592673884,-3.814746148396431,0.0,3.8620046014113996,16.16417777430157,0.0,0.0,0.3851036908536057,0.0,512.0624622437336,33.78486473375918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.2775975099745,478.2775975099745,0.0,1677.7777777777778,478.2775975099744,1199.5001802678034,1.1368683772161603E-13,0.36204242850482243,0.07,
30-Sep 18:00:00,1.14,1.14,0.0,0.0,11.87,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7777777777778,0.0,1677.7777777777778,0.0,0.0,0.07,
30-Sep 19:00:00,0.0,0.0,0.0,0.0,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7777777777778,0.0,1677.7777777777778,0.0,0.0,0.07,
30-Sep 20:00:00,0.0,0.0,0.0,0.0,9.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7777777777778,0.0,1677.7777777777778,0.0,0.0,0.07,
30-Sep 21:00:00,0.0,0.0,0.0,0.0,8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 22:00:00,0.0,0.0,0.0,0.0,7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
30-Sep 23:00:00,0.0,0.0,0.0,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
01-Oct 00:00:00,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
01-Oct 01:00:00,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
01-Oct 02:00:00,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
01-Oct 03:00:00,0.0,0.0,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
01-Oct 04:00:00,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
01-Oct 05:00:00,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
01-Oct 06:00:00,0.88,0.88,0.0,0.0,3.2,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
01-Oct 07:00:00,82.74,41.53,303.7075546794938,102.55645304684879,4.23,-19.816453046848792,13.041896654408514,19.017134652800706,0.0,710.6140111355668,67.08094144096724,223.33789763072707,-37.74208546234413,-3.357456244614008,0.0,0.0,10.276424911015528,0.0,0.0,0.2982146146726335,0.0,450.7200742451425,33.19056770974776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.52950653539483,417.52950653539483,0.0,1846.236559139785,417.52950653539483,1428.7070526043904,0.0,0.40385020481760653,0.07,
01-Oct 08:00:00,204.21999999999997,69.71,465.274050651063,254.00633247076075,5.6,-49.78633247076078,36.91581614930365,17.448142130065502,0.0,2012.3951318492273,62.656439228276696,923.4389800814478,-81.77468097989404,-6.6653949146545965,0.0,202.66932178058937,16.685749784860953,0.0,0.0,1.1798150315060767,0.0,894.204901837095,33.7545249788227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.4503768582723,860.4503768582723,0.0,200.0,200.0,0.0,660.4503768582723,0.33602950540478854,0.07,
01-Oct 09:00:00,325.6,96.37,545.9429296616169,403.5770917054644,7.12,-77.97709170546437,61.754355959826626,11.430497954332036,0.0,3330.353756936361,37.32842228145292,1639.6223878807573,-87.12092382917687,-9.641041841378202,1.4210854715202004E-14,433.6488117329585,21.402813353275874,0.0,0.0,2.472499756489422,0.0,1292.6407876019823,37.884292629546785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.7564949724356,1254.7564949724356,0.0,200.0,200.0,0.0,1054.7564949724356,0.30841044182599325,0.07,
01-Oct 10:00:00,439.22,116.91,620.8787016607789,544.2073019306347,8.65,-104.98730193063466,85.84471345635893,7.7463826070970185,0.0,4542.211355141162,16.152020370929502,2307.9328980851556,-55.35140365092002,-11.885225795803429,0.0,663.318238701259,25.462828860947397,0.0,0.0,3.7623075369382977,0.0,1592.8196910326558,40.9547585364194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.8649324962364,1551.8649324962364,0.0,200.0,200.0,0.0,1351.8649324962364,0.2828692130865665,0.07,
